year;month;location;location_type;category;grape_type;volume_hl;value_usd
2021;4;AC;Brazil_State;Sales;Sparkling;3482;6517.11
2021;5;AC;Brazil_State;Production;Table;3751;13697.08
2021;5;AC;Brazil_State;Production;Wine;1774;3479.09
2021;5;AC;Brazil_State;Production;Sparkling;4472;13364.4
2021;5;AC;Brazil_State;Sales;Table;3262;8133.13
2021;5;AC;Brazil_State;Sales;Wine;2532;5126.7
2021;5;AC;Brazil_State;Sales;Sparkling;772;1832.32
2021;6;AC;Brazil_State;Production;Table;2767;5469.58
2021;6;AC;Brazil_State;Production;Wine;4574;11180.3
2021;6;AC;Brazil_State;Production;Sparkling;3545;10523.81
2021;6;AC;Brazil_State;Sales;Table;818;2812.95
2021;6;AC;Brazil_State;Sales;Wine;3107;8733.7
2021;6;AC;Brazil_State;Sales;Sparkling;2211;6063.73
2021;7;AC;Brazil_State;Production;Table;996;1880.55
2021;7;AC;Brazil_State;Production;Wine;3385;12370.36
2021;7;AC;Brazil_State;Production;Sparkling;4945;10783.83
2021;7;AC;Brazil_State;Sales;Table;1951;5494.89
2021;7;AC;Brazil_State;Sales;Wine;4114;6432.1
2021;7;AC;Brazil_State;Sales;Sparkling;1873;6162.04
2021;8;AC;Brazil_State;Production;Table;3129;4905.46
2021;8;AC;Brazil_State;Production;Wine;2856;6096.76
2021;8;AC;Brazil_State;Production;Sparkling;2540;7019.98
2021;8;AC;Brazil_State;Sales;Table;377;663.62
2021;8;AC;Brazil_State;Sales;Wine;3360;9823.33
2021;8;AC;Brazil_State;Sales;Sparkling;3725;7805.58
2021;9;AC;Brazil_State;Production;Table;2193;8710.21
2021;9;AC;Brazil_State;Production;Wine;1361;4953.01
2021;9;AC;Brazil_State;Production;Sparkling;2588;10110.34
2021;9;AC;Brazil_State;Sales;Table;214;396.48
2021;9;AC;Brazil_State;Sales;Wine;872;3262.01
2021;9;AC;Brazil_State;Sales;Sparkling;4475;7669.13
2021;10;AC;Brazil_State;Production;Table;2248;8138.48
2021;10;AC;Brazil_State;Production;Wine;3745;7316.19
2021;10;AC;Brazil_State;Production;Sparkling;1358;3467.74
2021;10;AC;Brazil_State;Sales;Table;563;2126.2
2021;10;AC;Brazil_State;Sales;Wine;3644;7829.35
2021;10;AC;Brazil_State;Sales;Sparkling;1459;3512.76
2021;11;AC;Brazil_State;Production;Table;3240;7031.32
2021;11;AC;Brazil_State;Production;Wine;854;2155.09
2021;11;AC;Brazil_State;Production;Sparkling;3627;12364.5
2021;11;AC;Brazil_State;Sales;Table;4738;17394.0
2021;11;AC;Brazil_State;Sales;Wine;2729;10816.17
2021;11;AC;Brazil_State;Sales;Sparkling;4273;8354.86
2021;12;AC;Brazil_State;Production;Table;4003;6229.36
2021;12;AC;Brazil_State;Production;Wine;2623;8798.11
2021;12;AC;Brazil_State;Production;Sparkling;4083;12590.73
2021;12;AC;Brazil_State;Sales;Table;3480;7116.8
2021;12;AC;Brazil_State;Sales;Wine;1351;4846.48
2021;12;AC;Brazil_State;Sales;Sparkling;2101;3846.28
2022;1;AC;Brazil_State;Production;Table;2126;4101.48
2022;1;AC;Brazil_State;Production;Wine;3848;12344.23
2022;1;AC;Brazil_State;Production;Sparkling;2225;3992.49
2022;1;AC;Brazil_State;Sales;Table;90;196.66
2022;1;AC;Brazil_State;Sales;Wine;4733;9541.98
2022;1;AC;Brazil_State;Sales;Sparkling;391;720.31
2022;2;AC;Brazil_State;Production;Table;695;2314.67
2022;2;AC;Brazil_State;Production;Wine;659;1977.85
2022;2;AC;Brazil_State;Production;Sparkling;504;1478.35
2022;2;AC;Brazil_State;Sales;Table;3522;8970.27
2022;2;AC;Brazil_State;Sales;Wine;4847;13558.49
2022;2;AC;Brazil_State;Sales;Sparkling;4275;8189.65
2022;3;AC;Brazil_State;Production;Table;1436;2815.89
2022;3;AC;Brazil_State;Production;Wine;4838;14552.12
2022;3;AC;Brazil_State;Production;Sparkling;4939;8251.21
2022;3;AC;Brazil_State;Sales;Table;3900;8664.76
2022;3;AC;Brazil_State;Sales;Wine;1186;3918.34
2022;3;AC;Brazil_State;Sales;Sparkling;1300;5035.25
2022;4;AC;Brazil_State;Production;Table;4200;13268.55
2022;4;AC;Brazil_State;Production;Wine;4903;9009.28
2022;4;AC;Brazil_State;Production;Sparkling;1835;2895.55
2022;4;AC;Brazil_State;Sales;Table;1812;6530.13
2022;4;AC;Brazil_State;Sales;Wine;3970;10881.44
2022;4;AC;Brazil_State;Sales;Sparkling;4510;8508.93
2022;5;AC;Brazil_State;Production;Table;203;545.18
2022;5;AC;Brazil_State;Production;Wine;2170;3662.62
2022;5;AC;Brazil_State;Production;Sparkling;1290;4208.38
2022;5;AC;Brazil_State;Sales;Table;1689;4369.56
2022;5;AC;Brazil_State;Sales;Wine;4276;7245.31
2022;5;AC;Brazil_State;Sales;Sparkling;4253;13765.86
2022;6;AC;Brazil_State;Production;Table;3599;5445.77
2022;6;AC;Brazil_State;Production;Wine;2372;5423.56
2022;6;AC;Brazil_State;Production;Sparkling;4140;16167.72
2022;6;AC;Brazil_State;Sales;Table;379;1222.81
2022;6;AC;Brazil_State;Sales;Wine;4157;11867.21
2022;6;AC;Brazil_State;Sales;Sparkling;265;899.93
2022;7;AC;Brazil_State;Production;Table;4112;14459.45
2022;7;AC;Brazil_State;Production;Wine;1800;5958.46
2022;7;AC;Brazil_State;Production;Sparkling;759;2999.14
2022;7;AC;Brazil_State;Sales;Table;3776;12207.57
2022;7;AC;Brazil_State;Sales;Wine;538;2076.76
2022;7;AC;Brazil_State;Sales;Sparkling;96;154.6
2022;8;AC;Brazil_State;Production;Table;4856;19416.15
2022;8;AC;Brazil_State;Production;Wine;3207;12150.43
2022;8;AC;Brazil_State;Production;Sparkling;3903;7030.5
2022;8;AC;Brazil_State;Sales;Table;4282;8484.77
2022;8;AC;Brazil_State;Sales;Wine;1571;4012.97
2022;8;AC;Brazil_State;Sales;Sparkling;1550;4162.58
2022;9;AC;Brazil_State;Production;Table;2469;8916.48
2022;9;AC;Brazil_State;Production;Wine;4547;12759.28
2022;9;AC;Brazil_State;Production;Sparkling;664;1057.43
2022;9;AC;Brazil_State;Sales;Table;1232;2971.27
2022;9;AC;Brazil_State;Sales;Wine;2717;4894.45
2022;9;AC;Brazil_State;Sales;Sparkling;180;583.33
2022;10;AC;Brazil_State;Production;Table;3033;7893.63
2022;10;AC;Brazil_State;Production;Wine;4509;13216.19
2022;10;AC;Brazil_State;Production;Sparkling;4009;11420.55
2022;10;AC;Brazil_State;Sales;Table;970;3244.3
2022;10;AC;Brazil_State;Sales;Wine;4161;10681.46
2022;10;AC;Brazil_State;Sales;Sparkling;1181;2459.31
2022;11;AC;Brazil_State;Production;Table;360;955.75
2022;11;AC;Brazil_State;Production;Wine;595;924.14
2022;11;AC;Brazil_State;Production;Sparkling;4904;9629.9
2022;11;AC;Brazil_State;Sales;Table;3860;6465.79
2022;11;AC;Brazil_State;Sales;Wine;863;2051.16
2022;11;AC;Brazil_State;Sales;Sparkling;2082;5215.05
2022;12;AC;Brazil_State;Production;Table;294;793.64
2022;12;AC;Brazil_State;Production;Wine;321;1182.63
2022;12;AC;Brazil_State;Production;Sparkling;1312;3274.38
2022;12;AC;Brazil_State;Sales;Table;970;2270.7
2022;12;AC;Brazil_State;Sales;Wine;4485;14997.64
2022;12;AC;Brazil_State;Sales;Sparkling;3810;6767.27
2023;1;AC;Brazil_State;Production;Table;1215;2724.65
2023;1;AC;Brazil_State;Production;Wine;2083;4667.52
2023;1;AC;Brazil_State;Production;Sparkling;4438;7124.02
2023;1;AC;Brazil_State;Sales;Table;754;2846.99
2023;1;AC;Brazil_State;Sales;Wine;2682;4756.98
2023;1;AC;Brazil_State;Sales;Sparkling;1013;2072.23
2023;2;AC;Brazil_State;Production;Table;2091;7307.99
2023;2;AC;Brazil_State;Production;Wine;4118;7097.49
2023;2;AC;Brazil_State;Production;Sparkling;4855;19205.54
2023;2;AC;Brazil_State;Sales;Table;3465;9246.37
2023;2;AC;Brazil_State;Sales;Wine;1918;7620.14
2023;2;AC;Brazil_State;Sales;Sparkling;4917;10223.32
2023;3;AC;Brazil_State;Production;Table;934;3340.55
2023;3;AC;Brazil_State;Production;Wine;1439;2988.33
2023;3;AC;Brazil_State;Production;Sparkling;4371;10753.65
2023;3;AC;Brazil_State;Sales;Table;986;1938.57
2023;3;AC;Brazil_State;Sales;Wine;3895;13639.99
2023;3;AC;Brazil_State;Sales;Sparkling;103;404.04
2023;4;AC;Brazil_State;Production;Table;2786;7788.68
2023;4;AC;Brazil_State;Production;Wine;1963;5521.09
2023;4;AC;Brazil_State;Production;Sparkling;1964;4891.55
2023;4;AC;Brazil_State;Sales;Table;2787;7602.84
2023;4;AC;Brazil_State;Sales;Wine;52;184.06
2023;4;AC;Brazil_State;Sales;Sparkling;4119;12593.2
2023;5;AC;Brazil_State;Production;Table;942;2677.57
2023;5;AC;Brazil_State;Production;Wine;2426;9066.7
2023;5;AC;Brazil_State;Production;Sparkling;1430;2472.07
2023;5;AC;Brazil_State;Sales;Table;1690;4187.69
2023;5;AC;Brazil_State;Sales;Wine;2732;4982.59
2023;5;AC;Brazil_State;Sales;Sparkling;1268;4931.42
2023;6;AC;Brazil_State;Production;Table;1405;2231.92
2023;6;AC;Brazil_State;Production;Wine;4185;16024.26
2023;6;AC;Brazil_State;Production;Sparkling;1468;2521.24
2023;6;AC;Brazil_State;Sales;Table;1033;2201.97
2023;6;AC;Brazil_State;Sales;Wine;4183;8990.88
2023;6;AC;Brazil_State;Sales;Sparkling;4022;6523.52
2023;7;AC;Brazil_State;Production;Table;963;1639.62
2023;7;AC;Brazil_State;Production;Wine;3437;6096.11
2023;7;AC;Brazil_State;Production;Sparkling;845;1428.33
2023;7;AC;Brazil_State;Sales;Table;4738;7835.67
2023;7;AC;Brazil_State;Sales;Wine;1374;3711.81
2023;7;AC;Brazil_State;Sales;Sparkling;2446;9212.33
2023;8;AC;Brazil_State;Production;Table;1641;5177.81
2023;8;AC;Brazil_State;Production;Wine;3980;14571.7
2023;8;AC;Brazil_State;Production;Sparkling;1362;5034.74
2023;8;AC;Brazil_State;Sales;Table;2433;7654.53
2023;8;AC;Brazil_State;Sales;Wine;1754;4095.63
2023;8;AC;Brazil_State;Sales;Sparkling;2654;8608.72
2023;9;AC;Brazil_State;Production;Table;4501;13712.42
2023;9;AC;Brazil_State;Production;Wine;2519;4970.12
2023;9;AC;Brazil_State;Production;Sparkling;606;2229.84
2023;9;AC;Brazil_State;Sales;Table;4571;8329.16
2023;9;AC;Brazil_State;Sales;Wine;3558;11950.51
2023;9;AC;Brazil_State;Sales;Sparkling;4048;6083.34
2023;10;AC;Brazil_State;Production;Table;3379;12097.95
2023;10;AC;Brazil_State;Production;Wine;2062;4426.54
2023;10;AC;Brazil_State;Production;Sparkling;2035;4512.81
2023;10;AC;Brazil_State;Sales;Table;3167;7335.04
2023;10;AC;Brazil_State;Sales;Wine;2114;3783.23
2023;10;AC;Brazil_State;Sales;Sparkling;4845;7377.39
2023;11;AC;Brazil_State;Production;Table;4820;8777.81
2023;11;AC;Brazil_State;Production;Wine;2564;8724.19
2023;11;AC;Brazil_State;Production;Sparkling;4731;12208.83
2023;11;AC;Brazil_State;Sales;Table;3952;9802.45
2023;11;AC;Brazil_State;Sales;Wine;2432;9314.73
2023;11;AC;Brazil_State;Sales;Sparkling;327;1256.68
2023;12;AC;Brazil_State;Production;Table;1937;6638.36
2023;12;AC;Brazil_State;Production;Wine;4876;9342.14
2023;12;AC;Brazil_State;Production;Sparkling;967;3163.47
2023;12;AC;Brazil_State;Sales;Table;935;2211.0
2023;12;AC;Brazil_State;Sales;Wine;4619;7791.03
2023;12;AC;Brazil_State;Sales;Sparkling;2403;9552.82
2024;1;AC;Brazil_State;Production;Table;736;2886.74
2024;1;AC;Brazil_State;Production;Wine;3797;11842.59
2024;1;AC;Brazil_State;Production;Sparkling;2478;6093.48
2024;1;AC;Brazil_State;Sales;Table;78;121.31
2024;1;AC;Brazil_State;Sales;Wine;4049;13871.95
2024;1;AC;Brazil_State;Sales;Sparkling;4715;7084.63
2024;2;AC;Brazil_State;Production;Table;3603;7869.19
2024;2;AC;Brazil_State;Production;Wine;3406;13149.75
2024;2;AC;Brazil_State;Production;Sparkling;88;247.95
2024;2;AC;Brazil_State;Sales;Table;2894;9359.79
2024;2;AC;Brazil_State;Sales;Wine;1873;3195.25
2024;2;AC;Brazil_State;Sales;Sparkling;3205;10051.77
2024;3;AC;Brazil_State;Production;Table;3828;14841.76
2024;3;AC;Brazil_State;Production;Wine;3561;9190.36
2024;3;AC;Brazil_State;Production;Sparkling;4166;15721.7
2024;3;AC;Brazil_State;Sales;Table;4076;15942.46
2024;3;AC;Brazil_State;Sales;Wine;1732;3785.35
2024;3;AC;Brazil_State;Sales;Sparkling;4715;17611.69
2024;4;AC;Brazil_State;Production;Table;3648;12274.03
2024;4;AC;Brazil_State;Production;Wine;1905;6991.93
2024;4;AC;Brazil_State;Production;Sparkling;841;2036.33
2024;4;AC;Brazil_State;Sales;Table;2305;6587.88
2024;4;AC;Brazil_State;Sales;Wine;1034;3796.39
2024;4;AC;Brazil_State;Sales;Sparkling;3430;6462.62
2024;5;AC;Brazil_State;Production;Table;1100;3973.15
2024;5;AC;Brazil_State;Production;Wine;4494;8215.54
2024;5;AC;Brazil_State;Production;Sparkling;742;2804.46
2024;5;AC;Brazil_State;Sales;Table;4523;13757.27
2024;5;AC;Brazil_State;Sales;Wine;576;1557.39
2024;5;AC;Brazil_State;Sales;Sparkling;2303;6899.37
2024;6;AC;Brazil_State;Production;Table;4015;12903.86
2024;6;AC;Brazil_State;Production;Wine;1813;5250.51
2024;6;AC;Brazil_State;Production;Sparkling;1066;2027.6
2024;6;AC;Brazil_State;Sales;Table;166;493.96
2024;6;AC;Brazil_State;Sales;Wine;633;1440.65
2024;6;AC;Brazil_State;Sales;Sparkling;3838;7192.23
2024;7;AC;Brazil_State;Production;Table;3910;6573.17
2024;7;AC;Brazil_State;Production;Wine;4483;12103.41
2024;7;AC;Brazil_State;Production;Sparkling;4752;15704.03
2024;7;AC;Brazil_State;Sales;Table;778;2839.94
2024;7;AC;Brazil_State;Sales;Wine;4247;16009.26
2024;7;AC;Brazil_State;Sales;Sparkling;828;2236.65
2024;8;AC;Brazil_State;Production;Table;1626;3422.91
2024;8;AC;Brazil_State;Production;Wine;2986;8740.8
2024;8;AC;Brazil_State;Production;Sparkling;641;1734.48
2024;8;AC;Brazil_State;Sales;Table;2770;8030.57
2024;8;AC;Brazil_State;Sales;Wine;4387;10160.96
2024;8;AC;Brazil_State;Sales;Sparkling;51;144.62
2024;9;AC;Brazil_State;Production;Table;4094;6985.47
2024;9;AC;Brazil_State;Production;Wine;967;2229.16
2024;9;AC;Brazil_State;Production;Sparkling;139;448.09
2024;9;AC;Brazil_State;Sales;Table;4288;8577.61
2024;9;AC;Brazil_State;Sales;Wine;936;2972.7
2024;9;AC;Brazil_State;Sales;Sparkling;1945;6012.14
2024;10;AC;Brazil_State;Production;Table;684;1080.01
2024;10;AC;Brazil_State;Production;Wine;3194;5205.99
2024;10;AC;Brazil_State;Production;Sparkling;1489;3345.92
2024;10;AC;Brazil_State;Sales;Table;765;2813.23
2024;10;AC;Brazil_State;Sales;Wine;1763;5400.53
2024;10;AC;Brazil_State;Sales;Sparkling;1157;2717.36
2024;11;AC;Brazil_State;Production;Table;300;813.3
2024;11;AC;Brazil_State;Production;Wine;508;1898.42
2024;11;AC;Brazil_State;Production;Sparkling;949;2841.01
2024;11;AC;Brazil_State;Sales;Table;71;186.79
2024;11;AC;Brazil_State;Sales;Wine;564;903.46
2024;11;AC;Brazil_State;Sales;Sparkling;4159;7087.25
2024;12;AC;Brazil_State;Production;Table;2184;6826.61
2024;12;AC;Brazil_State;Production;Wine;1610;5923.93
2024;12;AC;Brazil_State;Production;Sparkling;2219;5153.72
2024;12;AC;Brazil_State;Sales;Table;799;1871.45
2024;12;AC;Brazil_State;Sales;Wine;1977;7274.53
2024;12;AC;Brazil_State;Sales;Sparkling;2406;7571.13
2015;1;AL;Brazil_State;Production;Table;356;677.89
2015;1;AL;Brazil_State;Production;Wine;2039;6724.63
2015;1;AL;Brazil_State;Production;Sparkling;711;1657.19
2015;1;AL;Brazil_State;Sales;Table;361;1421.25
2015;1;AL;Brazil_State;Sales;Wine;3021;6038.54
2015;1;AL;Brazil_State;Sales;Sparkling;4180;8574.86
2015;2;AL;Brazil_State;Production;Table;402;1447.65
2015;2;AL;Brazil_State;Production;Wine;3938;14455.14
2015;2;AL;Brazil_State;Production;Sparkling;208;528.27
2015;2;AL;Brazil_State;Sales;Table;2121;5437.68
2015;2;AL;Brazil_State;Sales;Wine;4661;15560.17
2015;2;AL;Brazil_State;Sales;Sparkling;3503;13903.84
2015;3;AL;Brazil_State;Production;Table;1762;4907.15
2015;3;AL;Brazil_State;Production;Wine;1323;4383.29
2015;3;AL;Brazil_State;Production;Sparkling;3861;14222.22
2015;3;AL;Brazil_State;Sales;Table;1491;5192.24
2015;3;AL;Brazil_State;Sales;Wine;4440;9732.79
2015;3;AL;Brazil_State;Sales;Sparkling;1444;3190.71
2015;4;AL;Brazil_State;Production;Table;4782;9691.47
2015;4;AL;Brazil_State;Production;Wine;579;1782.68
2015;4;AL;Brazil_State;Production;Sparkling;3008;6285.16
2015;4;AL;Brazil_State;Sales;Table;4939;16247.15
2015;4;AL;Brazil_State;Sales;Wine;4623;9011.19
2015;4;AL;Brazil_State;Sales;Sparkling;989;2405.37
2015;5;AL;Brazil_State;Production;Table;51;99.57
2015;5;AL;Brazil_State;Production;Wine;4055;11072.97
2015;5;AL;Brazil_State;Production;Sparkling;2415;4210.51
2015;5;AL;Brazil_State;Sales;Table;4526;11827.63
2015;5;AL;Brazil_State;Sales;Wine;4649;13707.75
2015;5;AL;Brazil_State;Sales;Sparkling;3205;9558.52
2015;6;AL;Brazil_State;Production;Table;4983;15598.33
2015;6;AL;Brazil_State;Production;Wine;3978;15607.81
2015;6;AL;Brazil_State;Production;Sparkling;2163;7884.06
2015;6;AL;Brazil_State;Sales;Table;4406;10190.97
2015;6;AL;Brazil_State;Sales;Wine;4605;8414.18
2015;6;AL;Brazil_State;Sales;Sparkling;4446;9303.56
2015;7;AL;Brazil_State;Production;Table;3516;13041.81
2015;7;AL;Brazil_State;Production;Wine;679;1306.66
2015;7;AL;Brazil_State;Production;Sparkling;2043;5356.63
2015;7;AL;Brazil_State;Sales;Table;2941;10505.86
2015;7;AL;Brazil_State;Sales;Wine;1330;3489.37
2015;7;AL;Brazil_State;Sales;Sparkling;2410;4621.43
2015;8;AL;Brazil_State;Production;Table;1357;2159.91
2015;8;AL;Brazil_State;Production;Wine;2784;8796.08
2015;8;AL;Brazil_State;Production;Sparkling;2262;7814.02
2015;8;AL;Brazil_State;Sales;Table;1705;5991.67
2015;8;AL;Brazil_State;Sales;Wine;2253;8247.2
2015;8;AL;Brazil_State;Sales;Sparkling;1975;3978.84
2015;9;AL;Brazil_State;Production;Table;1006;1594.98
2015;9;AL;Brazil_State;Production;Wine;2431;3993.45
2015;9;AL;Brazil_State;Production;Sparkling;1366;5247.51
2015;9;AL;Brazil_State;Sales;Table;2894;8971.42
2015;9;AL;Brazil_State;Sales;Wine;1108;2914.59
2015;9;AL;Brazil_State;Sales;Sparkling;3878;6675.55
2015;10;AL;Brazil_State;Production;Table;1058;3133.45
2015;10;AL;Brazil_State;Production;Wine;1085;2029.88
2015;10;AL;Brazil_State;Production;Sparkling;2790;7532.28
2015;10;AL;Brazil_State;Sales;Table;175;678.92
2015;10;AL;Brazil_State;Sales;Wine;3918;14378.26
2015;10;AL;Brazil_State;Sales;Sparkling;3299;7774.53
2015;11;AL;Brazil_State;Production;Table;3973;7208.43
2015;11;AL;Brazil_State;Production;Wine;4453;14524.36
2015;11;AL;Brazil_State;Production;Sparkling;2843;9473.58
2015;11;AL;Brazil_State;Sales;Table;2083;4105.33
2015;11;AL;Brazil_State;Sales;Wine;1064;3385.12
2015;11;AL;Brazil_State;Sales;Sparkling;4662;18220.81
2015;12;AL;Brazil_State;Production;Table;1248;4032.99
2015;12;AL;Brazil_State;Production;Wine;2524;8097.3
2015;12;AL;Brazil_State;Production;Sparkling;4099;12479.89
2015;12;AL;Brazil_State;Sales;Table;3769;13800.28
2015;12;AL;Brazil_State;Sales;Wine;4002;6307.02
2015;12;AL;Brazil_State;Sales;Sparkling;1913;6674.03
2016;1;AL;Brazil_State;Production;Table;3122;6366.34
2016;1;AL;Brazil_State;Production;Wine;3174;10053.42
2016;1;AL;Brazil_State;Production;Sparkling;2458;4342.01
2016;1;AL;Brazil_State;Sales;Table;3341;6341.95
2016;1;AL;Brazil_State;Sales;Wine;753;1220.26
2016;1;AL;Brazil_State;Sales;Sparkling;3282;8261.68
2016;2;AL;Brazil_State;Production;Table;4833;16340.71
2016;2;AL;Brazil_State;Production;Wine;3878;11314.22
2016;2;AL;Brazil_State;Production;Sparkling;538;953.75
2016;2;AL;Brazil_State;Sales;Table;3731;9366.12
2016;2;AL;Brazil_State;Sales;Wine;4639;17694.01
2016;2;AL;Brazil_State;Sales;Sparkling;4164;14655.68
2016;3;AL;Brazil_State;Production;Table;1050;2407.64
2016;3;AL;Brazil_State;Production;Wine;1438;5097.11
2016;3;AL;Brazil_State;Production;Sparkling;1417;3177.16
2016;3;AL;Brazil_State;Sales;Table;504;763.26
2016;3;AL;Brazil_State;Sales;Wine;3776;11613.17
2016;3;AL;Brazil_State;Sales;Sparkling;4139;10307.9
2016;4;AL;Brazil_State;Production;Table;966;2367.71
2016;4;AL;Brazil_State;Production;Wine;1490;3119.85
2016;4;AL;Brazil_State;Production;Sparkling;3618;9446.77
2016;4;AL;Brazil_State;Sales;Table;3388;10193.21
2016;4;AL;Brazil_State;Sales;Wine;2939;9987.78
2016;4;AL;Brazil_State;Sales;Sparkling;3898;9548.01
2016;5;AL;Brazil_State;Production;Table;3915;15185.1
2016;5;AL;Brazil_State;Production;Wine;2551;9657.04
2016;5;AL;Brazil_State;Production;Sparkling;1227;2174.61
2016;5;AL;Brazil_State;Sales;Table;4449;13126.47
2016;5;AL;Brazil_State;Sales;Wine;3421;9208.44
2016;5;AL;Brazil_State;Sales;Sparkling;92;313.92
2016;6;AL;Brazil_State;Production;Table;2595;8534.25
2016;6;AL;Brazil_State;Production;Wine;1054;3748.01
2016;6;AL;Brazil_State;Production;Sparkling;1064;3981.26
2016;6;AL;Brazil_State;Sales;Table;3238;12126.56
2016;6;AL;Brazil_State;Sales;Wine;764;1871.94
2016;6;AL;Brazil_State;Sales;Sparkling;4469;17143.49
2016;7;AL;Brazil_State;Production;Table;4615;9167.22
2016;7;AL;Brazil_State;Production;Wine;1013;2169.79
2016;7;AL;Brazil_State;Production;Sparkling;3685;11700.76
2016;7;AL;Brazil_State;Sales;Table;1742;6110.18
2016;7;AL;Brazil_State;Sales;Wine;155;469.0
2016;7;AL;Brazil_State;Sales;Sparkling;1731;4327.09
2016;8;AL;Brazil_State;Production;Table;2686;6805.98
2016;8;AL;Brazil_State;Production;Wine;3466;9726.3
2016;8;AL;Brazil_State;Production;Sparkling;1336;4278.93
2016;8;AL;Brazil_State;Sales;Table;3704;8290.28
2016;8;AL;Brazil_State;Sales;Wine;494;1057.86
2016;8;AL;Brazil_State;Sales;Sparkling;85;217.71
2016;9;AL;Brazil_State;Production;Table;4007;14084.53
2016;9;AL;Brazil_State;Production;Wine;1458;3548.44
2016;9;AL;Brazil_State;Production;Sparkling;1758;5419.7
2016;9;AL;Brazil_State;Sales;Table;2988;4501.3
2016;9;AL;Brazil_State;Sales;Wine;1350;5009.2
2016;9;AL;Brazil_State;Sales;Sparkling;4026;14028.03
2016;10;AL;Brazil_State;Production;Table;59;114.28
2016;10;AL;Brazil_State;Production;Wine;1710;6437.68
2016;10;AL;Brazil_State;Production;Sparkling;4865;14067.6
2016;10;AL;Brazil_State;Sales;Table;1366;3080.54
2016;10;AL;Brazil_State;Sales;Wine;3733;9554.04
2016;10;AL;Brazil_State;Sales;Sparkling;3323;11709.67
2016;11;AL;Brazil_State;Production;Table;3090;7909.97
2016;11;AL;Brazil_State;Production;Wine;4726;9074.09
2016;11;AL;Brazil_State;Production;Sparkling;532;1954.12
2016;11;AL;Brazil_State;Sales;Table;4818;9837.63
2016;11;AL;Brazil_State;Sales;Wine;711;1108.52
2016;11;AL;Brazil_State;Sales;Sparkling;2516;7592.62
2016;12;AL;Brazil_State;Production;Table;1596;3319.47
2016;12;AL;Brazil_State;Production;Wine;2687;8276.06
2016;12;AL;Brazil_State;Production;Sparkling;490;1343.54
2016;12;AL;Brazil_State;Sales;Table;819;1790.62
2016;12;AL;Brazil_State;Sales;Wine;4408;14272.49
2016;12;AL;Brazil_State;Sales;Sparkling;3956;10312.47
2017;1;AL;Brazil_State;Production;Table;4058;13111.76
2017;1;AL;Brazil_State;Production;Wine;3401;6193.17
2017;1;AL;Brazil_State;Production;Sparkling;3652;10985.39
2017;1;AL;Brazil_State;Sales;Table;1175;3461.51
2017;1;AL;Brazil_State;Sales;Wine;1240;4255.13
2017;1;AL;Brazil_State;Sales;Sparkling;4181;7166.84
2017;2;AL;Brazil_State;Production;Table;4498;13446.22
